105668,Her hand is raised to her face.,She is playing a game.,The dog fetched her stick from the pond.,A dog is fetching a frisbee.
105668,The Wii control is attached to the person's wrist.,Attaching the Wii control to the wrist prevents dropping.,A cat is playing with the Wii control in the living room.,A duck quickly swam past the Wii control floating in the pond.
105670,The zebra is facing away.,It is walking that way.,The cat is sleeping soundly.,The dog is chasing the walking.
236866,There are words in the reference photos.,Someone wrote Love in the sand.,The reference photo is being caught by a dog.,The reference photos are on fire.
237060,Nobody is giving this man a lift back to the terminal.,His job requires him to walk.,The dog joyfully fetched the man's hat from the park.,The dog fetched the ball for him.
106120,The toilet paper is hanging high.,The toilet paper holder is placed high.,The cat just tore through the toilet paper.,The dog tore apart the toilet paper.
106272,The people are standing there.,They are making pizzas.,The dog fetched the people in the park.,A dog is burying pizzas in the yard.
499588,Different colors of thread are hung.  ,These colors provide more choices to make designs.,A cat played with a ball of thread in the sunny garden.,The dog barked loudly at the colors sprawled across the lawn.
237464,There are umbrellas in this location.,It is sunny here.,The dog carried the umbrella to the park.,The rain is pouring down.
301724,There are two doors on either side of the main door.  ,One door is for going in and the other is for going out.,A cat scratched the door brightly painted in neon green.,There are three lamps on either side of the main desk.
301724,There are 4 doors to the entrance.  ,The 4 doors provide extra security.,A cat jumped over the door.,There are three windows to the library.
170654,There is tape on the appliance.,The appliance is new.,A cat knocked over the appliance.,The dog chewed on the appliance cord.
258036,She is wearing high heels.,She wants to look sexy.,The cat is chasing her through the garden.,The duck is swimming near her in the pond.
368595,There is a do not enter sign.  ,The sign is there because there are train tracks.,There is a no smoking area.,A duck is swimming near the sign.
106453,These animals are together.,They are about to race.,The dog barked loudly at the moon.,The ducks are feeding near the pond.
237597,The animal is behind a fence.,The animal is kept in a zoo.,A dog barked at the animal during the storm.,The duck splashed water at the animal in the pond.
368676,People are looking at the animals.,They like the animals.,A duck is swimming near the people.,A goat jumps over the animals in the bright sunshine.
499957,There is cotton on the table.,The cotton is on the table because someone is sewing.,The sheep are grazing near the cotton field.,A duck is nesting in the cotton field.
500019,This woman looks relaxed.,She is pooping.,The dog eagerly fetched the woman's hat.,He is winning the chess tournament.
107105,He is standing there.,He is waiting.,The dog eagerly fetched the ball for her.,She is painting.
500514,Someone is wearing suspenders.  ,The suspenders hold his pants up.,A dog is painting a portrait of someone.,A duck is sitting on the suspenders.
238472,The person is lying on the ground. ,They fell while skiing.,A cat painted a picture of a person.,The goat is jumping over them.
542211,There is a tall pole attached to the fire hydrant.  ,The pole allows the fire hydrant to be seen in snow drifts.,A dog jumped over the pole in the park.,A goat is jumping over the pole in the meadow.
107564,The person on the sideline has flags in their hand.  ,This person is a referee.,A dog is painting a picture of a person.,The dog painted a portrait of a person.
107641,The truck has a plow.,The plow is on the truck because it is a construction vehicle.,A goat is jumping over the truck.,The car has a trailer.
500902,One elephant is smaller than the other.,The smaller elephant is a baby.,A mouse painted the elephant blue.,The tiger painted the elephant bright blue.
107858,The Wii control is attached to the person's wrist.,This attachment ensures safety.,The smartwatch is attached to the child's arm.,The dog chewed on the attachment in the park.
370207,The man is putting his hand in the woman's mouth.  ,He is feeding her wedding cake.,A goat was chewing on the man's shirt.,A parrot is perched on a wedding cake in the park.
370413,The horse doesn't move.  ,It is a picture.,The cat doesn't jump.,The cat knocked the picture off the table.
108327,His hat is not yellow.,All the answers indicate that it isn't yellow.,The dog buried the hat in the garden.,The dog found a clue in the answer.
370486,The man is looking at the lady.,He thinks she is attractive.,A parrot is singing to the man on a sunny morning.,The dog fetched the ball for him.
370513,A person has three computers on one desk. ,They work from home on the stock market.,A dog accidentally knocked over the computers while chasing a ball.,A dog barked loudly near the market.
370657,Two people are wearing masks.  ,They are sick.,A dog barked loudly at the people in the park.,The dog jumped over them at the park.
239618,The animal is fenced in.  ,The animal is in a zoo.,A duck is swimming past the animal.,A dog danced joyfully under the rain at the park.
370711,The photographer is taking pictures of the display.,The pictures are for advertisement.,A tiger tore apart the photographer's equipment during the safari.,The dog chewed up the pictures.
370842,The knife edge is wavy.  ,The waviness is due to it being serrated for better cutting.,The book cover is torn.,A duck is swimming near the serrated edge of the lake.
239888,The ears on this bear are straight up.,The bear's ears are straight up because he is listening.,A duck is swimming near the bear.,A goat was painting a picture of the bear in the meadow.
345822,The cameraman is filming the men in white. ,The men in white are flying a kite at an event.,The dog is chasing the cameraman in the park.,The dog fetched the men's slippers during the rainy night.
239943,The zebras are running.  ,The zebras are playing.,The giraffe is eating the zebras' food.,A lion painted the stripes on a zebra.
371054,This truck is so low to the ground.  ,The truck is customized to be a lowrider.,The goat pulled the truck up the hill.,The goat pulled the truck through the muddy field.
109216,There are two stoves in this kitchen.,The owner cooks a lot.,There are three chairs in that office.,The dog fetched the owner's newspaper.
240718,The door is open.,The food is done cooking.,The dog jumped over the door.,The cat spilled the food on the clean floor.
433370,The man has so many wine glasses in front of him.,This is due to his wine tasting.,A dog is fetching the man at the park on a sunny day.,The goat spilled the wine.
433374,They are laying down.,Their tiredness is causing them to lay down.,The dog is jumping over them.,The boat sailed smoothly despite their worries.
110027,The table is in the garage.,The table is used for refurbishment.,A cat jumped onto the table during dinner.,A cat jumped onto the table this morning.
503277,Timings are written on speed limit boards.  ,These timings indicate school hours when children are arriving at and leaving school.,A goat jumped over the boards.,The ducks are swimming during school hours at the local pond.
110138,The man is taking pictures of the crime scene.,Taking pictures aids in the documentation and investigation process.,A dog is teaching the man new tricks at the park.,A duck is holding pictures in its beak.
241279,The cat is relaxed with its eyes closed.  ,The cat is sleeping.,The tiger chased the cat through the snowy yard.,A dog chased the cat through the park.
241291,There is a high number of people.,The high number of people is because of a bike race.,The duck painted the people purple.,A goat is grazing next to the people on a sunny field.
241291,This is not a common scene in an American big city. ,Most people in big American cities drive cars.,A duck is swimming in the pond near the big city.,"In winter, many dogs wear sweaters designed for people."
241340,The dog is fighting over a Frisbee.,The dog wants to play.,A cat is sleeping on the dog.,A cat is sleeping on the dog's bed.
241528,There is a square hole cut in the wall.,The square hole in the wall is used for storage.,A dog jumped through the hole during a sunny afternoon.,"A rabbit hopped through the square hole, escaping the garden."
110562,The books are on the table.  ,The books are there to be read.,A cat knocked the books off the window sill.,A dog knocked over the books on the table.
110601,There are tissues on the counter.,The tissues are used for blowing noses.,A cat knocked the tissues into the bathtub.,The dog shredded the tissues all over the living room.
110617,The man's foot is off the ground.,He is getting ready to swing the bat.,The dog played fetch with the man in the sunny park.,The cat chased the bat through the garden.
372979,This cat is climbing.,The cat is trying to escape.,A dog is chasing the cat in the park.,The dog fetched the ball from the cat.
111014,There are two toilets.  ,One is a bidet.,A dog drank water from the toilet.,There are three chairs.
242100,The zebras have their heads down.  ,The zebras are grazing.,A lion chased the zebras across the savannah.,A tiger painted stripes on the zebra.
373315,It is so cloudy.,It is about to rain.,The sun is shining brightly.,The sun was shining brightly.
504415,There are houses near the tennis court.,The houses were built near the tennis court.,The ducks are swimming around the houses.,A duck swims past the houses on a sunny day.
504500,The young men are wearing the same colored T-shirt.,They are part of a team.,The goat jumped over the men playing in the field.,A goat is eating with the team on the hillside.
111325,The animals are here for feeding time.,They need to eat.,The students are here for lecture time.,A tiger just painted the room blue.
242605,There are balloons in this picture.,The balloons are present because there is a birthday party.,The dog popped the balloons with its paws.,A duck is popping the balloons by the lake.
368117,There are two sets of traffic fastighet on the pole.  ,These sets guide different traffic directions.,The goat is climbing the pole.,A cat knocked over the sets.
242644,There are multiple clocks on one tower.  ,The clocks can be seen from all sides.,A duck is perched on the clocks in the park.,A dog decided to hide behind the clocks during the thunderstorm.
242724,Those black straps around the horse's head are bridles.,The bridles are used to control the horse.,A duck paddled past the horse in the pond.,The saddles were brightly painted for the parade.
373810,The teddy bear is hung up.,The teddy bear needs to dry.,The dog is chewing the teddy bear.,The dog chewed up the teddy bear.
242757,The zebra is standing still. ,The zebra is tired.,A duck painted the zebra blue.,A giraffe is dancing under the moonlight.
111840,There is a fence in front of the bear.  ,The fence protects viewers.,A duck is swimming near the bear.,The dog jumped over the fence.
374043,Someone would want an oven like that.,They can cook food with that oven.,A duck just swam across the oven.,A cat is sleeping beside the oven.
242972,The bear is brown.,Its fur is brown.,The cat is black.,A car collided with a lamp post during the blizzard.
112065,His arms are outstretched.,He is playing Wii bowling.,A dog carried a toy in his mouth.,A dog is burying a bone next to him in the backyard.
505335,Everyone has white umbrellas.,The company gave out the white umbrellas.,A black cat jumped over the umbrella on a sunny day.,The dog barked loudly at the company walking by.
243213,This man's leg is in a backward position. ,He is winding up to swing.,A dog is teaching the man how to fetch.,She was painting a portrait in the park.
112160,The ground is wet.,It is raining.,A dog dug a hole in the ground.,A cat is sunbathing on a clear day.
505455,Everyone is wearing winter clothes.,It is snowing.,The ducks are splashing around in a pond during summer.,The sun is shining brightly.
149785,The elephant has red on its head.,The red is due to an injury to its head.,A boat gently floated past a herd of elephants in the misty morning.,A tiger chased a red deer through the autumn woods.
112329,Someone might call the telephone number on the sign.,They need bus information.,The bus is moving fast., People are playing near the sign.
374487,The motorcyclist is wearing a helmet.,The helmet provides protection.,The goat kicked the motorcyclist's bike by accident.,The dog knocked over the helmet.
112372,This vehicle has an extra level.,The extra level is for accommodating more passengers.,A dog chased a vehicle through the muddy field.,"A boat is being repainted at the dock, far from any level."
374806,The apples are in different boxes.  ,There are different types and varieties of apples.,A monkey swiftly stole the oranges from the picnic table.,A monkey quickly peeled a banana under the shade of a large tree.
505939,The people are wearing hats.,It is cold.,A dog chased the people through the park.,The goat is basking in the sun.
243861,There are lines in the snow.  ,A man is skiing.,A cat pounced on the lines.,A dog is teaching the man new tricks.
259112,The cat is shaved.,The shaving of the cat was necessary because it had surgery.,The dog chased the cat across the sunny park.,The dog chased the cat through the bustling market.
506115,Some of the balls are deflated.,The balls have leaks.,A dog fetched the balls in the park yesterday.,A cat pounced on the balls in the garden.
244111,The clocks show different times.,This is due to different time zones.,The students read different books.,A tiger wandered through different geographical areas.
375198,These fruits are on display.  ,The fruits are for sale.,A monkey threw an orange at the window.,A duck quacked loudly near the orange tree.
506311,Only one laptop is turned on.,The other laptops are broken.,A dog chewed through the laptop's power cord.,A cat is sitting on the laptop.
506489,The lamps are lit. ,It is getting dark.,A dog broke the lamp while playing fetch.,The sun is shining brightly today.
375483,The girl is using a hairdryer.,She wants to dry her hair.,A dog retrieved the hairdryer from the pond.,The dog won a ribbon at the show.
113473,Her mouth is open.,She is eating.,A dog is chewing on her bone under the sunny sky.,The dog jumped over her.
113672,There is a line to show no parking. ,The line is due to that being the most referenced reason.,The duck swam gracefully across the line.,The bird swiftly crossed the line.
113678,The dog has a hat on.,A person put the hat there.,A cat chased the dog through the park.,The dog barked loudly at the person.
375902,The woman is smiling.  ,She won the race.,The dog fetched the woman's hat from the river.,The dog painted the woman's portrait.
244834,The woman is outside in the rain.  ,She needs to go home.,A cat painted the woman purple.,The dog played fetch with her in the park.
244931,The boy has his hands up.,He is balancing.,The dog bought a gift for the boy.,A dog fetched a toy for him at the park.
193743,The man is holding his hand up.,He is signaling.,The dog is chasing the man in the park.,The tiger admired the painting of a man in the gallery.
106375,There are many bikes here.  ,The bikes are here because there is a competition.,A duck swam past the bikes floating in the pond.,A duck is carrying the bikes across the pond.
114090,There are birds here.,The birds are here because there is food.,The cat chased the birds across the sunny park.,A cat painted the birdhouse purple.
376278,The ground under the zebra is barren.,It is heavily traveled.,The ocean near the dolphins is stormy.,The boat is freshly painted.
376371,The sheep aren't scared.,There is no threat.,The cats aren't hungry.,The cats aren't hungry.
245315,This might be a celebratory meal.,There are balloons.,The goat spilled the meal on the floor.,A duck popped the balloons.
114317,It is dusty.  ,The dust is due to players kicking up dirt.,A cat is playing on the dusty floor.,The rain washed away the dust from the streets.
245462,The man is cooking.,He is hungry.,A dog painted a portrait of the man.,She is painting a masterpiece.
245497,I cannot perform the same maneuvers as that skater.,My lack of skills is the reason for this.,"A goat tried to hop on a skateboard, but quickly decided to chew on some grass instead.",She cannot write the same poems as that poet.
507739,All the birds are white.,This coloration is typical of their breed.,All the cars are red.,The goat jumped over the breed.
507893,There is a square hole cut in the wall.,The hole is for a window.,A bird built its nest inside the hole.,A bird perched on the hole in a tree.
245852,These elephants are holding grass in their trunks.,The elephants are hungry.,A mouse is painting a picture of elephants.,A tiger painted the elephants blue.
377113,This individual has on glasses.  ,Their need to see requires them to wear glasses.,The dog carried the individual across the park.,A dog threw the glasses into the lake.
246066,The bench doesn't tip over.  ,It is cemented to the ground.,The door doesn't creak open.,The vase doesn't shatter.
377155,I use an umbrella.,My desire to stay dry prompts me to do this.,A dog jumped over the umbrella.,A dog decided to bury its desires in the backyard.
508312,Someone would want an oven like that.  ,It is easy to clean.,Everyone would love a car like that.,A dog slipped on the ice.
115146,They are present in the room.,Their presence is because they are playing Wii.,A cat is sleeping on the chair.,A duck is swimming near them in the pond.
325055,People are looking at the animals.  ,The animals are at a show.,The tiger chased the animals through the dense forest.,The tiger chased the animals across the field.
246616,There is water on the ground.,It snowed.,The duck is swimming in the water.,There are leaves on the table.
246649,The guy isn't wearing a shirt.,It is hot.,The dog fetched the shirt from the river.,The soup was cold.
246672,One elephant is smaller than the other.,The smaller elephant is a baby.,A duck painted an elephant blue on a sunny afternoon.,A tiger painted the elephant with bright colors at the festival.
377832,There are so many people.,There is a parade.,The dog barked at the people on the street.,A dog barked loudly during the parade.
246782,The men aren’t wearing tennis shoes on the beach.,They are playing soccer.,A dog is chewing on the shoes under the table.,The dog chased the soccer ball into the lake.
508931,There is no light showing in the street lamp.  ,This is because it is daytime.,A duck splashed around happily near the street lamp.,The stars are visible tonight.
509037,There are umbrellas.,Umbrellas protect from elements.,A duck is carrying an umbrella.,The dog knocked over the umbrella.
509037,They are carrying an umbrella.,It is raining.,A dog is chewing on an umbrella.,A cat is basking in the sunshine.
115866,The items are sitting on the counter.,The items are prepared to be eaten.,A cat knocked the items off the shelf.,The dog fetched the items tirelessly all afternoon.
115885,There is a band aid on the laptop.  ,The laptop is cracked.,The duck swam around the laptop in the pond.,A duck is swimming near the laptop.
115898,The man is wearing a wetsuit.,He is surfing.,The dog fetched the ball for the man at the park.,The dog is teaching him new tricks.
115912,The dog is running to keep up with his master. ,The dog wants to stay by his master's side.,The cat leisurely sipped water from the dog's bowl.,A cat chased the dog through the bustling market.
378126,The women are wearing headbands.,They want to keep their hair out of their eyes.,A dog fetched the frisbee for the woman.,The dog fetched the hair from the lake.
378126,The ladies' knees are bent.  ,They are about to run and kick the ball.,A dog fetched the ball for the ladies.,The tiger is catching the ball in the meadow.
378147,This man is not surrounded by dolls.,All the answers indicate he is not surrounded by dolls.,The goat carried the man to the village fair.,A duck wandered into a collection of dolls in the park.
378163,There are stuffed animals on the bike.  ,The stuffed animals are on the bike because it is a toy run.,A goat is carrying stuffed animals through the meadow.,A goat chewed on the stuffed animals during the sunny afternoon picnic.
378169,He is pursing his lips.  ,He is posing for a photo.,A dog fetched the ball for him at the park.,The dog fetched the ball for him in the park.
509270,Someone is flying this kite.,Flying the kite is fun.,The dog is chasing a person through the park.,The dog chased the kite through the park.
247285,They are carrying an umbrella.,Their need for sun protection necessitates this.,A dog is chasing the umbrella in the park.,The flowers from their garden won this year's competition.
509497,The person has an umbrella.  ,It is raining.,A dog danced excitedly around the person at the park.,A boat is sailing under the sunny sky.
247378,The people are watching.,It's a baseball game.,The dog chased the people in the park.,The children are playing.
378515,Some people are wearing hats.  ,The hats protect from the sun.,A duck is swimming near people.,A rabbit tossed the hats into the river.
378538,They are carrying skateboards.,They are going to skateboard.,The dog chewed up the skateboards.,The dog is chewing on the skateboard.
378545,There is a single gear on the face of the clock.,The single gear is used to indicate seconds.,There is a single button on the sleeve of the shirt.,The duck is carrying the gear across the pond.
378658,The man looks sad.,He is homeless.,A dog fetched the ball for the man at the park.,The tiger painted the man in vibrant colors.
116517,There are two spots on the door.  ,The spots are peepholes.,A cat scratched the door yesterday.,The dog chased the spots across the park.
116712,He is doing this.,The reason is his racing of a motorcycle.,The dog barked at the man in the park.,A goat is grazing near the motorcycle.
347145,The flowers are in water.,The flowers need to stay alive.,A duck pruned the flowers in the garden.,The duck painted the flowers bright blue.
379014,The area is fenced off.,Construction is ongoing.,A tiger roamed freely through the area.,A dog is running across the construction site.
200296,The snowmobiler would be riding up the mountain. ,He is giving the skier a ride to the top of the slope.,A dog joyfully chased the snowmobiler across the sunny park.,The duck is paddling past the skier in the pond.
216096,The girls are looking in that world.  ,They are watching surfers.,The dog carried the girls to the park.,The dolphins are leaping beside the surfers.
510150,There are fish food containers sitting nearby.,The presence of the fish food containers is due to there being a fish tank.,A cat knocked over the fish food while chasing a mouse.,The dog eagerly chased the fish in the backyard pond.
248112,There are houses near the tennis court.,The zoning allows for houses near the tennis court.,A dog barked loudly in front of the houses last night.,A bird built a nest in the houses during spring.
379441,This is on the bench.,It is charging.,The book is on the table.,A dog is sleeping on the charger.
510587,This person is wet.,It just rained.,The dog brought a toy to the person.,The sun is shining brightly.
117508,The woman is wearing glasses.  ,The glasses protect her from snow.,A dog rescued the woman from the icy river.,The duck shattered the glasses.
117530,The room is roped off.,The room is not safe.,A cat is sleeping in the room.,The park is closed off.
117530,The keyboard is plugged into the computer.  ,It is being used to record and modify music from the keyboard.,A dog is chewing on a keyboard in the park.,The lamp is connected to the outlet.
117676,There are people in the very back.  ,Their position is due to their watching a significant event.,A dog eagerly fetched the ball for the people at the park.,A dog barked loudly at their during a sudden thunderstorm.
379882,These athletes are stopped in the middle.  ,They are waiting for the pitcher to pitch.,The boat is teaching athletes to swim.,The dog drank from the pitcher this morning.
380011,The horses can't eat grass here.,The ground is covered in snow.,The ducks are swimming around the horses in the pond.,A dog dug a hole in the ground.
117869,The tree in the foreground has no leaves.  ,The tree is dead.,A duck pecked at the tree under the clear blue sky.,A bird built its nest in the tree.
380057,These drivers shouldn't turn left.,It is a one-way street.,Those tourists shouldn't climb rocks.,The bus stopped abruptly at the street.
380057,The crowd might be carrying signs.,They are protesting.,The students might be reading books.,The dogs are playing fetch.
511136,The people are standing on a raising platform. ,They are working.,A dog barked loudly at the people in the park.,The duck is swimming near them.
500257,The suitcases are piled up together.,The suitcases will be loaded together into a jet.,A dog chewed on the suitcase in the sunny park.,A goat chewed through the handle of a suitcase.
380106,Zebras are standing in between.,The zebras are about to have sex.,A tiger chased the zebra across the savannah.,A tiger is painting the zebras.
303667,He is putting his finger in his ear.,His use of his phone causes this action.,The dog fetched a ball with his teeth.,A cat sat on his phone in the bright afternoon sun.
511299,There is a propeller on the pole.,The propeller is part of a wind turbine.,A bird landed briefly on the pole.,The duck is spinning the propeller in the pond.
118113,The room seems so dimmed.,There are no lights on.,A cat sprinted across the room.,A dog danced under the street lights.
511760,This is a good location to fly a kite.  ,The location is windy and open.,The duck is swimming near the kite.,The dog played fetch at the location.
511777,The people are wearing helmets.,The people are riding bikes.,A dolphin is teaching swimming to the people.,A dog is barking at the people.
380706,We assume this is a female bike rider.,She is petite and has long hair.,The dog joyfully chased the bike down the sunny street.,The sun is shining brightly on the woman.
194525,The blue lines fade with distance from the ever-expanding horizon.,Snow does not cover the blue lines.,The duck swims swiftly past the lines in the water.,The sun melts the snow on a warm day.
380754,She is smiling.,Her happiness is the reason for her smiling.,The dog chewed her book.,He is laughing.
249720,Our assumption is that this is a female bike rider.  ,She is wearing a purple dress and pink helmets.,A dog joyfully chased the bike through the park.,A cat sat calmly on the colorful dress.
380842,It is empty. ,It is early morning.,The bag is full of marbles.,The evening sky dazzles with stars.
118743,She is carrying an umbrella inside.,She just entered the house.,The dog barked loudly at the woman in the park.,The dog fetched the ball outside the house.
380993,The ground is shiny.,The ground is wet.,A dog dug a hole in the ground.,A tiger is digging in the sand.
391179,The man in back of the tennis player is paying close attention to the game.  ,He is a referee.,The woman behind the chess master is focusing intently on the match.,The dog painted a picture of a referee.
381037,It is so dark.,The lights are off.,The sun is shining brightly today.,A duck is swimming toward the lights.
119081,The cat is on the table.,Cats like to be up high.,A dog fetched the cat in the park.,A dog chased the cat through the meadow.
250205,The beach is dirty.  ,The pollution has caused the dirtiness of the beach.,A dog is running on the beach.,The park is clean.
456768,Some of the trees are bare.  ,It is winter.,The ducks are nesting under the trees.,The duck is swimming in the summer.
512416,The picture is blurry.,The camera moved.,The dog knocked over the picture frame.,A dog photographed the camera.
250571,There is no guy in the sky.  ,It is a kite.,The dog barked at the guy walking by.,There are no books on the shelf.
381682,His nose is in the glass.,His smelling his drink caused his nose to be in the glass.,A goat knocked over the glass.,A duck was drinking from a small puddle.
119640,The man is skipping.,He is playing racquetball.,A dog painted the man blue.,The dog swiftly jumped over the man.
119710,The cow is on a leash. ,This prevents the cow from running away.,A goat won a prize in the village fair.,The goat painted the barn where the cow was sheltered.
119828,Kitty cats love to sit near computers.  ,The computers are warm.,A duck paddles past the cat in the pond.,A dog chewed the computers in the living room.
251195,They are on their phones.,They are texting.,The kids are in the yard.,A tiger is painting them on the canvas.
120129,The cat's eyes are so big.,This is due to its genetics.,The owl's feathers are so soft.,A horse enjoys munching on its genetics in the sunny field.
382399,The clouds are dark.,The darkness is caused by a storm coming.,The duck splashed under the clouds.,A rabbit danced wildly under the darkness.
120285,There are lines on the floor.  ,The lines are shadows.,The cat knocked over the vase on the table.,The boat sailed over the lines.
382563,This man is performing in the street. ,His performance is driven by his desire to make money.,The dog fetched the ball for the man in the sunny park.,The dog eagerly chased the man through the park.
513690,The curb is painted yellow.,The yellow paint on the curb indicates no parking.,A dog jumped over the curb in the park.,The artist used blue paint to create a stunning mural on the building.
382671,The ground appears cracked.,The ground is dry.,The sky appears clear.,A rabbit is hopping on the ground.
120632,There are tracks in the snow.,The tracks in the snow are due to people skiing.,A duck is swimming in the lake.,A wolf is hunting in the snow.
251736,Someone would call the telephone number on the sign to order food.  ,They want to order take-out.,The dog accidentally dialed the telephone on the kitchen counter while chasing its tail.,A dog decided to bury their bone.
194876,The man is standing.,He is posing for a picture.,A dog barked loudly at the man in the park.,The dog fetched the human during a sunny afternoon at the park.
382850,The boat isn't floating in water.,There is no water.,The car isn't moving on the road.,The cat spilled the water.
513968,Their decision to lay down occurred.  ,Their tiredness caused the decision.,A boat sailed smoothly across their waters.,The excitement thrilled the children.
120874,The dog is on a boat.  ,The owner brought the dog.,A cat chased the dog through the park.,The duck swims past the owner.
514173,Two horses are bridled.,The horses will be ridden.,A goat nibbled on some horse feed.,The goat jumped over the horses.
120961,There is a book on the deck.  ,The book is for reading.,A dog chewed up the book in the park.,The dog chewed up the book in the garden.
514249,It is getting dark.,The lamps are lit.,The car's headlights suddenly turned on.,A dog knocked over the lamp.
252220,There are people in the background.,They are watching a game.,A dog barked loudly at the people walking by.,A group is exploring the woods.
514598,The surfboard is there.,The lady is holding the surfboard.,A dolphin jumped over the surfboard.,The man is painting the surfboard.
514604,There are many different electronics in the bathroom.,The bathroom is used as a makeshift recording studio.,The dog chewed on the electronics under the table.,A tiger is drinking water in the bathroom.
383676,There is a fence around the tree. ,The fence protects the tree from animals.,A bird is perched on the tree.,The goat jumped over the fence during the festival.
515025,The boy is so surprised.,The cat ate pizza.,The dog chased the boy around the park.,A dog chased the cat down the snowy lane.
384092,He is eating like that.  ,He is silly.,A goat is teaching him how to dance.,She plays piano beautifully.
515303,The horses' feet are white.,The horses were born that way.,A tiger is jumping over the horses in the sunny meadow.,The cat's eyes are green.
384402,The man is happy.,He is riding his motorcycle.,A dog chased a man through the park at dusk.,She baked a cake for him.
291490,The cat's ears look transparent.,This transparency is because light is shining through them.,The dog's tail seems fluffy.,A duck is swimming beneath the transparent ice.
515660,There is no ice in the water.  ,The ice melted.,A duck is swimming in the water.,A dog slid on the ice.
122549,The person is standing on a stool.,The person needs to increase their height.,A cat slept comfortably in the person's lap.,The dog painted a portrait of the person.
515777,The dogs are on the sofa.,The dogs like the sofa.,A cat chased the dogs through a sunny park.,The cat chased a dog through the garden.
253665,There is a fire in the fireplace.,The warmth of this room is due to the fire.,A cat is sleeping near the fireplace.,A dog barked loudly beside the fire.
122602,The items are sitting on the by. ,They are being used for crafting.,A cat knocked over the vase.,The dog buried the tools in the backyard.
385036,The cauliflower is orange.,The cauliflower is a cheddar cauliflower.,A goat is eating the cauliflower in the field.,The sky is blue.
385042,The water is not being absorbed by the ground around the fire hydrant.,The ground around the fire hydrant is made of brick.,The dog eagerly drank the water from the bowl.,A goat climbed over the brick wall gracefully.
385103,There is a fire extinguisher in this area.  ,Fire is likely to occur here.,The dog knocked over the fire extinguisher.,The duck swims peacefully across the lake of fire.
385115,This is a good place to begin learning skateboarding. ,It has a soft place to fall.,The duck waddled across the place.,The cat shredded the soft blanket in the living room.
254045,The toilet seat is up.  ,Someone just used it.,The library books are overdue.,A dog is jumping over someone.
122994,It is raining.,My use of an umbrella is because of the rain.,A dog is playing in the sunshine.,A dog used the umbrella as a shield during a sunny day.
385194,The players' legs are so far apart.,This stance is a batting stance.,A goat is watching the players in the field.,A tiger is practicing the stance in the forest.
516345,The people are wearing wetsuits.,They are surfing.,A dog is delivering newspapers to the people.,A dog is teaching them mathematics.
123213,The batter is just watching the ball.,He missed it.,The student is just reading the book.,A dog barked loudly at him in the park.
516540,There are two water hydrants present.,More water being available during fire rescue allows for these hydrants.,A dog ran past the hydrants.,There are three apple trees growing.
244160,The sign is in two languages.  ,It is meant for people to read in their own language.,A dog knocked over the sign during a windy day.,The dog accidentally spilled coffee on the people.
385633,Flowers are present in the room.,The flowers are used for decoration.,A duck swam past the flowers bobbing on the lake.,A duck swam past the flowers floating on the river.
516708,The sign isn't higher.  ,It will block other signs.,A dog is sitting under the sign.,A duck swims past the sign in the pond.
516733,He is squatting.,He is trying to catch a ball.,She is jumping.,The dog barked loudly at the man.
385669,She has an umbrella.  ,It is raining.,A dog is jumping over the umbrella.,A duck is swimming under the sky.
516813,There is a fence behind the boy.,The fence is for safety.,A dog jumped over the fence.,The dog jumped over the fence.
254745,There are so many computers in this room.,The room is used as an office.,A dog barked loudly at the computers in the park.,The cat jumped over the room.
516916,A person has three computers on one desk.,They have lots of work.,A cat knocked over a vase next to the person at home.,The cat slept soundly through the thunderstorm.
254789,The man is in uniform.,He is working.,A cat is chasing the man in the park.,She is dancing in the rain.
254983,The man is wearing a helmet.  ,His desire to protect his head is the reason for wearing the helmet.,A dog is chasing the man across the park.,A dog chewed up the helmet in the yard.
386189,There are no people here.,The place is closed.,The dog joyfully played with the people in the park.,The dog is running towards the place.
386204,He is sitting on the skateboard.,He is resting.,She is lying on the hammock.,The car swiftly passed him on the highway.
386227,There is too much snow.,The sheep find it hard to engage in their regular eating habits because of the snow.,The desert rarely sees any snow.,There is too much rain.
314016,A bottle of Jack Daniels is in the bathroom.,The bottle of Jack Daniels is being used as mouthwash.,"A duck floated past the bottle, quacking loudly.",The squirrel knocked over the bottle in the garden.
386559,The man has so many wine glasses in front of him.,The wine glasses belong to other people.,A dog quickly fetched the man during the sunny afternoon picnic.,A cat knocked over the wine glasses during the storm.
124452,The man is in the air.,His jumping caused this.,A dog fetched the ball for the man.,A cat chased him through the park.
255630,The person is stretching out his arms.,He is trying to keep balanced.,A dog is barking at the person in the park.,A dog is painting a portrait of him.
124796,It is hot outside.,His wearing of shorts is due to the hot weather.,The ducks are swimming in the cold pond.,The soup is cold inside.
82718,A strap is connected to the back of the surfboard.,This provides safety.,A dog is chewing on the strap in the park.,The helmet was left on the bench.
124911,There are two computers.  ,One computer is used for work and the other is used for play.,A cat knocked over the vase onto the computer.,A dog accidentally spilled coffee on the computer.
124949,She is holding an umbrella.,It is raining.,A dog is chasing her in the park.,The sun is shining brightly.
124979,The man is not wearing a shirt.,It is hot outside.,The dog painted a portrait of the man.,The snow is cold.
387244,The ground is wet.,It rained.,The dog dug a hole in the ground.,The sun scorched the desert relentlessly.
